name,description,address,access,business_hours,holiday,phone_number,homepage,area
三善院,菅原道真御帰依の十一面観世音菩薩安置。平安時代の文章博士三善朝臣清行卿が創建した寺。清行の八男浄蔵貴所が初代住職である。平成14年に二年掛けて改築し、浄土の楽土即ち佛の三千世界・二十五菩薩を雲間に配した極楽世界を表現。内陣の円柱には上り龍・下り龍が黒光茂明画伯により描かれている。すべての設計は現在の日本を代表する一級建築士、山本良介氏による近代的建築で、厳かな、なんとも言えぬ心温まる本堂です。,京都市南区吉祥院里ノ内町43,JR「西大路」駅下車、南西徒歩20分程,-,-,075-691-4564,-,京都市南区
ニ尊山西光院,旧嵯峨街道の北、数分で渡月橋に行き着く道を南に行くと西手にニ尊山西光院がある。西光院は平安末期の僧であり歌人である西行法師が住したと伝えられる２つの庵を起源にする西光寺と旧街道の南にあった西光庵の二寺が、明治42年に合体し、寺を改築。山号をニ尊山、寺号を西光院と改称し、現在まで110年その姿を保っている。御本尊には、山号の通り旧西光寺の阿弥陀如来立像と旧西光庵の阿弥陀如来立像の二尊を祀り、身丈がほとんど同じ阿弥陀仏は並んで安置されている。また西光院は室町中期より始まる洛西観音霊場の第29番札所である。子供の成長と祀られた子育観世音菩薩は脇尊として厨子に安置され今も多くの巡拝者がある。また、庭に目をやると、山門のすぐ東隣に白塀から旧街道に張り出す、たった一本の桜の老木がある。西行法師お手植の西行桜と言われ、元々境内の北側にあった桜が長い歴史の中で植継がれ、今も地元の人達の目を楽しませている。,京都市西京区嵐山山田町1,阪急電鉄「嵐山」駅終点より西へ100ｍ南北道路ありこれを南へ約150メートル徒歩約8分,8：30～16：30,不定休,075-871-6128,-,京都市西京区
小松谷正林寺,浄土宗の寺院で、平重盛の別邸「小松殿」の跡と伝わる。のち九条兼実の別邸となり、兼実が法然上人を招いて法談を聴き、建仁2年（1202）にこの地で出家したという。法然が讃岐へ流される際、弟子と別れて旅立った地とも伝える。法然ゆかりの旧跡として、東山の渋谷の地に静かに法灯を伝えている。,京都市東山区渋谷通東大路東入三丁目上馬町553,市バス「馬町」下車、東へ約500m,9：00～17：00,無休,075-541-8388,-,京都市東山区
鎌達稲荷神社,元、陰陽師安倍晴明が子孫、安倍・土御門家の祭祀にして、万生業に福利を授け給う開運の神・倉稲魂大神と、広く人事を良きに導き、交通安全の神でもある猿田彦大神が主神で、御鎮座地は、西寺跡であります。鎌達さま御利益由来には、開運・勝負運を招き奇蹟を生む神さまの霊験ありと敬われております。お守りのうち、サムハラ呪符は災難除け、奇蹟を生むお守りと言われています。,京都市南区唐橋西寺町57,市バス16「西寺前」下車、徒歩1分JR「西大路」駅下車、陸橋を渡り東南東へ徒歩10分,-,-,075-691-9588,-,京都市南区
倉掛神社,祭神は「倉掛の神」。五穀豊穣を祈る農耕の神で、この辺りに住みついて稲作を始めた人々が、米倉を建てて豊作を祈った名残りの、古い形態の神である。一般に良く知られているのは、もう一柱の祭神で「九面大明神（弁財天）」。智慧、福徳、財宝を授けてくださる有難い女神として、古くから篤い信仰を集めて来た。寛文6年（1666）造営の一間社春日造こけら葺の本殿は、京都市の指定文化財、大木が茂る境内も環境保全地区に指定されている。近年まで、付近一帯は大きな森と竹藪で昼なお暗く『暗がりの宮はん』の通称で近郷近在に広く知られていた。水溜まりが点在する中に細い道が通じていたが、狐狸が棲む不気味な場所としても知られ、夕刻ともなれば人通りは絶えたと伝わっている。,京都市南区久世東土川町30,市バス「国道東土川」下車,-,-,-,-,京都市南区
雲林院,船岡山の東麓にある臨済宗大徳寺派の寺院。初め淳和天皇の離宮「紫野院」で、のち仁明天皇の皇子・常康親王に伝わり寺に改められた。『大鏡』『源氏物語』『古今和歌集』など平安文学にしばしば登場する古刹として名高い。元亨年間にその敷地が宗峰妙超に与えられ大徳寺が開かれた。今は観音堂一宇を残し、十一面千手観音を本尊とする。,京都市北区紫野雲林院町23,市バス「大徳寺前」下車、徒歩3分,6：30～17：00,-,075-431-1561,-,京都市北区
不思議不動院,五山送り火の「左大文字」がともる山の麓にたたずむ寺院で、大北山大宝寺不思議不動院と号する。初代・酒井圓心が、戦後まもない昭和20年頃、苦しむ人々の救済を願ってこの地に開いた。本堂に不思議不動明王を祀り、難病平癒など「不思議な利益」を求める参拝者が訪れる。四国八十八ヶ所を模したお砂踏みの霊場も設けられている。,京都市北区衣笠赤阪町1,市バス「わら天神前」下車、M1号系統「原谷行き」に乗り換え、「衣笠氷室町」下車すぐ市バス「金閣寺道」下車、徒歩20分,-,-,075-462-6628,-,京都市北区
八大神社,永仁2年（1294）の創建と伝わる、一乗寺の産土神。素盞嗚命・稲田姫命・八王子命を祀り、方除け・厄除け・縁結びなど幅広い神徳で信仰される。宮本武蔵が吉岡一門と決闘した「一乗寺下り松の決闘」ゆかりの社として名高く、武蔵が立ち寄ったと伝わる当時の下り松の古木の一部を保存する。境内には武蔵の像も立つ。,京都市左京区一乗寺松原町1,市バス「一乗寺下り松町」下車、徒歩7分叡山電鉄「一乗寺」下車、徒歩10分,-,なし,075-781-9076,https://www.hatidai-jinja.com,京都市左京区
栄春寺,永禄11年（1568）に開かれた曹洞宗の寺院。山門は伏見城の遺構と伝えられ、城の総構えである土塁が唯一現存する場所としても知られる。本堂には絵天井、内陣には龍図の天井が描かれ、長沼流兵法の祖・長沼宗敬の墓もある。浅野内匠頭や大石内蔵助らを祀り、春には紅枝垂桜が境内を彩る。,京都市伏見区桃山町丹下30,近鉄「丹波橋」駅下車、徒歩10分京阪「墨染」駅下車、徒歩7分,9：00～17：00,なし,075-641-2070,www.wepkyoto.co.jp/eisyunji,京都市伏見区
羽束師坐高御産日神社,「むすび」の力をつかさどる高御産日神（たかみむすびのかみ）・神産日神（かみむすびのかみ）を祀る古社で、477年の鎮座と伝わる。桂川などの河川が合流するこの地は、古くから農耕や水上交通の要衝として栄えた。延喜の制では式内大社に列せられ、由緒の古さを今に伝えている。御創建を祝う羽束師祭は、毎年5月に行われる伝統の祭礼である。,京都市伏見区羽束師志水町219-1,京阪電車「中書島」駅より市バス20・22「菱川町」下車、50ｍ阪急電車「長岡天神」駅より阪急バス「府運転免許場」下車JR「長岡京」駅より市バス,-,なし,075-921-5991,-,京都市伏見区
大善寺,浄土宗の寺院で、法雲山浄妙院と号する。709年（和銅2）に定恵が大和の多武峰から移り住んで一寺を建て、のちに地蔵尊像を安置して再興したと伝わる。地蔵信仰の高まりとともに、毎年8月の地蔵盆には多くの参詣者が訪れる。京都の街道の入口を守る「京都六地蔵」のひとつに数えられている。,京都市伏見区桃山町西町24,ＪＲ奈良線、京阪電車宇治線「六地蔵」駅下車,-,-,075-611-4966,-,京都市伏見区
一様院,黄檗宗の寺院で、白毫山と号し、本尊は薬師如来。正徳年間（1711〜16）、近衛基熙を開基とし、隠巌禅尼を開山に迎えて開かれた尼寺で、かつては十数の塔頭を擁し、三十余人の尼僧が修行する道場であった。明治以降に規模を縮め、現在は静かに法灯を伝えている。歴代の住職を尼僧が務めてきた寺として知られる。,京都市北区大宮薬師山東町16,市バス「山ノ前町」下車すぐ,6：00～17：30,無し,075-491-7571,-,京都市北区
今宮神社＜右京区＞,素戔嗚命を祀る神社で、もと「祇花園社」「花園社」と称した。長和4年（1015）、三条天皇の御代に疫病が流行した際、神託によって創祀されたと伝わる。寛永21年（1644）、仁和寺門跡・覚深法親王の援助で本殿などが整えられた。花園の産土神として親しまれ、疫病退散・厄除けの信仰を集める。紫野の今宮神社とは別の社である。,京都市右京区花園伊町17,JR嵯峨野線「花園」駅下車、徒歩4分,-,-,075-463-2463,-,京都市右京区
慧照院,妙心寺の塔頭。元和9年（1623）、福井城主・松平忠昌の正室・花姫の菩提所として創建され、当初は花姫の法号にちなんで黄梅院と称した。宝永年間に大春和尚が衰退していた院を中興し、このとき慧照院と改めた。花姫を弔う寺として、妙心寺の山内に静かに法灯を伝えている。通常は非公開。,京都市右京区花園坤南町3,JR嵯峨野線「花園」駅下車、徒歩約10分,-,-,075-463-7056,-,京都市右京区
覚勝院,真言宗大覚寺派の寺院で、大覚寺の塔頭。正平年間（1346〜70）の建立と伝わる。本尊は十一面観音。安産・子授けに霊験あらたかとされる聖天（大聖歓喜天）を祀ることで知られ、安産祈願は、正徳元年に徳川家宣が寄進した聖天堂で営まれる。明治天皇ゆかりと伝わる安産の腹帯が授与されることでも親しまれている。,京都市右京区嵯峨大覚寺門前登り町2,京都バス61・71・81「大覚寺」下車、徒歩約1分市バス91・28「大覚寺」下車,-,-,075-881-5788,-,京都市右京区
